,tiempo,nom_ent,mun,loc,ageb,mza,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
5670,2010,Distrito Federal,5,1,2470,22,210,6.0,31.0,2.37,9.73,9.2,82.0,36.0,162.0,67,,,,,3.44,36.0,24.0,20.0,17.0,2.857142857142857,14.761904761904763,43.90243902439025,,,,,,,
5671,2010,Distrito Federal,5,1,2470,23,194,7.0,24.0,2.13,10.27,10.11,78.0,21.0,125.0,47,,,,,4.22,34.0,23.0,23.0,22.0,3.608247422680412,12.371134020618557,26.923076923076923,,,,,,,
5672,2010,Distrito Federal,5,1,2470,24,141,6.0,19.0,2.22,10.39,10.12,64.0,23.0,98.0,48,,,,,3.13,23.0,15.0,14.0,10.0,4.25531914893617,13.47517730496454,35.9375,,,,,,,
5673,2010,Distrito Federal,5,1,2470,25,151,6.0,21.0,2.3,9.74,9.62,53.0,23.0,97.0,50,,,,,3.49,28.0,17.0,18.0,15.0,3.9735099337748347,13.90728476821192,43.39622641509434,,,,,,,
5674,2010,Distrito Federal,5,1,2470,26,154,7.0,19.0,1.68,10.64,10.58,67.0,36.0,108.0,41,,,,,3.95,26.0,9.0,15.0,8.0,4.545454545454546,12.337662337662337,53.73134328358209,,,,,,,
5675,2010,Distrito Federal,5,1,2470,27,171,5.0,29.0,2.19,9.59,9.59,75.0,30.0,116.0,49,,,,,3.56,31.0,22.0,21.0,13.0,2.923976608187134,16.95906432748538,40.0,,,,,,,
5676,2010,Distrito Federal,5,1,2470,28,56,,6.0,1.91,9.63,9.29,28.0,10.0,25.0,17,,,,,3.29,9.0,6.0,5.0,5.0,,10.714285714285714,35.714285714285715,,,,,,,
5677,2010,Distrito Federal,5,1,2470,29,213,13.0,22.0,1.46,11.34,10.88,93.0,39.0,141.0,64,,,,,3.8,35.0,23.0,23.0,17.0,6.103286384976526,10.328638497652582,41.935483870967744,,,,,,,
5678,2010,Distrito Federal,5,1,2470,30,208,9.0,28.0,2.33,10.35,9.77,78.0,27.0,148.0,59,,,,,3.78,39.0,25.0,26.0,20.0,4.326923076923077,13.461538461538462,34.61538461538461,,,,,,,
5679,2010,Distrito Federal,5,1,2470,31,53,0.0,12.0,2.96,9.18,8.5,25.0,12.0,40.0,12,,,,,4.82,11.0,4.0,4.0,4.0,0.0,22.641509433962266,48.0,,,,,,,
5680,2010,Distrito Federal,5,1,2470,32,41,0.0,,2.0,10.14,10.85,20.0,7.0,26.0,11,,,,,4.1,9.0,5.0,3.0,,0.0,,35.0,,,,,,,
5681,2010,Distrito Federal,5,1,2470,34,40,,,1.61,9.83,10.0,19.0,9.0,30.0,12,,,,,4.0,8.0,,6.0,4.0,,,47.368421052631575,,,,,,,
5682,2010,Distrito Federal,5,1,2470,35,53,6.0,,2.37,8.69,8.05,20.0,6.0,27.0,12,,,,,4.42,11.0,,3.0,3.0,11.320754716981133,,30.0,,,,,,,
5683,2010,Distrito Federal,5,1,2470,36,53,,0.0,2.05,10.26,10.18,26.0,12.0,36.0,13,,,,,4.42,12.0,7.0,8.0,8.0,,0.0,46.15384615384615,,,,,,,
5684,2010,Distrito Federal,5,1,2470,37,56,3.0,3.0,2.22,8.92,7.85,18.0,6.0,42.0,12,,,,,4.67,12.0,,5.0,4.0,5.357142857142857,5.357142857142857,33.33333333333333,,,,,,,
5685,2010,Distrito Federal,5,1,2470,38,43,3.0,,2.05,9.86,9.76,21.0,8.0,38.0,12,,,,,4.78,9.0,6.0,4.0,4.0,6.976744186046512,,38.095238095238095,,,,,,,
5686,2010,Distrito Federal,5,1,2470,39,41,,3.0,2.25,9.5,10.07,17.0,6.0,30.0,12,,,,,3.42,9.0,4.0,,0.0,,7.317073170731707,35.294117647058826,,,,,,,
5687,2010,Distrito Federal,5,1,2470,40,52,0.0,6.0,1.87,10.74,10.18,24.0,10.0,38.0,12,,,,,4.33,11.0,8.0,9.0,7.0,0.0,11.538461538461538,41.66666666666667,,,,,,,
5688,2010,Distrito Federal,5,1,2470,41,36,,4.0,1.93,9.17,9.33,15.0,9.0,14.0,12,,,,,3.27,11.0,,4.0,3.0,,11.11111111111111,60.0,,,,,,,
5689,2010,Distrito Federal,5,1,2485,0,6886,300.0,843.0,2.07,10.0,9.82,2843.0,1160.0,4422.0,1949,1819.0,1946.0,1816.0,36.0,3.79,1102.0,651.0,670.0,502.0,4.356665698518734,12.242230612837641,40.80196975026381,93.32991277578245,99.84607491021038,99.83507421660252,1.8471010774756287,35.788894997251234,36.83342495876855,27.59758108851017
5690,2010,Distrito Federal,5,1,2485,1,267,12.0,35.0,2.13,10.04,9.55,107.0,36.0,173.0,82,,,,,3.42,43.0,25.0,25.0,18.0,4.49438202247191,13.108614232209737,33.64485981308411,,,,,,,
5691,2010,Distrito Federal,5,1,2485,2,288,14.0,35.0,2.04,9.49,9.55,124.0,55.0,202.0,81,,,,,3.79,45.0,22.0,28.0,16.0,4.861111111111112,12.152777777777777,44.354838709677416,,,,,,,
5692,2010,Distrito Federal,5,1,2485,3,246,14.0,37.0,2.15,10.09,9.97,105.0,41.0,136.0,75,,,,,3.38,40.0,24.0,23.0,18.0,5.691056910569105,15.040650406504067,39.04761904761905,,,,,,,
5693,2010,Distrito Federal,5,1,2485,4,280,9.0,28.0,2.09,9.66,9.13,117.0,41.0,169.0,81,,,,,3.54,44.0,28.0,22.0,16.0,3.214285714285714,10.0,35.04273504273504,,,,,,,
5694,2010,Distrito Federal,5,1,2485,5,357,17.0,21.0,1.65,10.03,9.97,148.0,69.0,254.0,97,,,,,3.92,49.0,34.0,37.0,26.0,4.761904761904762,5.88235294117647,46.62162162162162,,,,,,,
5695,2010,Distrito Federal,5,1,2485,6,196,9.0,20.0,2.29,9.95,9.52,77.0,33.0,95.0,59,,,,,3.7,31.0,18.0,21.0,14.0,4.591836734693878,10.204081632653061,42.857142857142854,,,,,,,
5696,2010,Distrito Federal,5,1,2485,7,251,10.0,29.0,2.06,10.39,10.57,96.0,44.0,159.0,67,,,,,4.18,34.0,20.0,24.0,18.0,3.9840637450199203,11.553784860557768,45.83333333333333,,,,,,,
5697,2010,Distrito Federal,5,1,2485,8,299,11.0,39.0,2.05,10.0,10.02,113.0,45.0,206.0,80,,,,,3.78,48.0,32.0,37.0,25.0,3.678929765886288,13.043478260869565,39.823008849557525,,,,,,,
5698,2010,Distrito Federal,5,1,2485,9,279,7.0,28.0,2.09,10.09,9.87,120.0,47.0,192.0,75,,,,,4.16,36.0,25.0,19.0,15.0,2.5089605734767026,10.03584229390681,39.166666666666664,,,,,,,
5699,2010,Distrito Federal,5,1,2485,10,263,11.0,35.0,2.18,9.74,9.31,104.0,39.0,179.0,73,,,,,3.87,42.0,30.0,30.0,24.0,4.182509505703422,13.307984790874524,37.5,,,,,,,
5700,2010,Distrito Federal,5,1,2485,11,272,13.0,29.0,2.27,9.94,9.7,105.0,43.0,182.0,80,,,,,3.58,42.0,21.0,22.0,21.0,4.779411764705882,10.661764705882353,40.95238095238095,,,,,,,
5701,2010,Distrito Federal,5,1,2485,12,208,7.0,29.0,2.29,9.73,9.96,91.0,38.0,142.0,65,,,,,3.65,33.0,21.0,21.0,16.0,3.3653846153846154,13.942307692307693,41.75824175824176,,,,,,,
5702,2010,Distrito Federal,5,1,2485,13,252,10.0,43.0,1.97,9.7,9.58,110.0,49.0,190.0,62,,,,,4.34,40.0,21.0,22.0,16.0,3.968253968253968,17.063492063492063,44.54545454545455,,,,,,,
5703,2010,Distrito Federal,5,1,2485,14,206,7.0,36.0,2.38,9.92,9.7,85.0,35.0,122.0,53,,,,,4.04,36.0,22.0,18.0,13.0,3.3980582524271843,17.475728155339805,41.17647058823529,,,,,,,
5704,2010,Distrito Federal,5,1,2485,15,181,8.0,30.0,2.08,9.96,9.69,75.0,25.0,111.0,55,,,,,3.35,33.0,21.0,19.0,16.0,4.41988950276243,16.574585635359114,33.33333333333333,,,,,,,
5705,2010,Distrito Federal,5,1,2485,16,178,7.0,16.0,2.03,10.37,9.95,79.0,27.0,111.0,57,,,,,3.49,32.0,15.0,22.0,18.0,3.932584269662921,8.98876404494382,34.177215189873415,,,,,,,
5706,2010,Distrito Federal,5,1,2485,17,285,20.0,31.0,1.74,10.21,10.08,113.0,37.0,202.0,75,,,,,4.19,37.0,26.0,21.0,19.0,7.017543859649122,10.87719298245614,32.743362831858406,,,,,,,
5707,2010,Distrito Federal,5,1,2485,18,250,8.0,46.0,2.04,9.66,10.03,112.0,54.0,170.0,61,,,,,4.39,38.0,22.0,27.0,21.0,3.2,18.4,48.214285714285715,,,,,,,
5708,2010,Distrito Federal,5,1,2485,19,166,9.0,15.0,1.89,11.02,10.83,68.0,21.0,108.0,44,,,,,3.86,31.0,23.0,24.0,19.0,5.421686746987952,9.036144578313253,30.88235294117647,,,,,,,
5709,2010,Distrito Federal,5,1,2485,20,144,4.0,16.0,2.51,10.35,9.96,60.0,27.0,94.0,41,,,,,3.51,21.0,15.0,11.0,9.0,2.7777777777777777,11.11111111111111,45.0,,,,,,,
5710,2010,Distrito Federal,5,1,2485,21,288,17.0,25.0,2.17,10.39,9.92,114.0,46.0,182.0,88,,,,,3.74,38.0,28.0,19.0,20.0,5.902777777777778,8.680555555555555,40.35087719298245,,,,,,,
5711,2010,Distrito Federal,5,1,2485,22,164,,25.0,1.71,10.8,10.34,72.0,34.0,101.0,55,,,,,3.15,36.0,16.0,24.0,16.0,,15.24390243902439,47.22222222222222,,,,,,,
5712,2010,Distrito Federal,5,1,2485,23,153,6.0,26.0,2.16,11.17,10.85,55.0,23.0,97.0,46,,,,,3.64,34.0,27.0,19.0,19.0,3.9215686274509802,16.99346405228758,41.81818181818181,,,,,,,
5713,2010,Distrito Federal,5,1,2485,24,69,,14.0,2.36,10.4,10.44,23.0,6.0,44.0,20,,,,,3.45,15.0,7.0,8.0,6.0,,20.28985507246377,26.08695652173913,,,,,,,
5714,2010,Distrito Federal,5,1,2485,25,365,16.0,39.0,2.35,9.77,9.61,143.0,54.0,250.0,88,,,,,4.41,51.0,26.0,35.0,25.0,4.383561643835616,10.684931506849315,37.76223776223776,,,,,,,
5715,2010,Distrito Federal,5,1,2485,26,210,10.0,33.0,1.98,9.67,9.4,102.0,50.0,120.0,66,,,,,3.39,29.0,16.0,20.0,10.0,4.761904761904762,15.714285714285714,49.01960784313725,,,,,,,
5716,2010,Distrito Federal,5,1,2485,27,146,5.0,23.0,1.92,10.82,10.52,66.0,27.0,78.0,47,,,,,3.24,25.0,22.0,25.0,16.0,3.4246575342465753,15.753424657534246,40.909090909090914,,,,,,,
5717,2010,Distrito Federal,5,1,2485,28,55,,4.0,1.73,9.67,9.56,26.0,13.0,28.0,19,,,,,4.23,12.0,7.0,9.0,7.0,,7.2727272727272725,50.0,,,,,,,
5718,2010,Distrito Federal,5,1,2485,29,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
5719,2010,Distrito Federal,5,1,2485,30,186,11.0,26.0,2.08,9.21,9.19,71.0,30.0,91.0,60,,,,,3.65,25.0,14.0,12.0,7.0,5.913978494623656,13.978494623655912,42.25352112676056,,,,,,,
5720,2010,Distrito Federal,5,1,2485,31,41,3.0,3.0,2.0,10.1,9.8,18.0,8.0,31.0,9,,,,,4.56,7.0,,3.0,,7.317073170731707,7.317073170731707,44.44444444444444,,,,,,,
5721,2010,Distrito Federal,5,1,2485,32,30,3.0,3.0,2.07,9.05,8.5,12.0,5.0,15.0,9,,,,,3.33,7.0,,,,10.0,10.0,41.66666666666667,,,,,,,
5722,2010,Distrito Federal,5,1,2485,33,43,,4.0,1.94,7.94,8.27,22.0,11.0,17.0,8,,,,,5.38,6.0,,,,,9.30232558139535,50.0,,,,,,,
5723,2010,Distrito Federal,5,1,2485,34,42,6.0,,2.38,10.52,10.47,17.0,7.0,30.0,10,,,,,4.2,10.0,6.0,5.0,5.0,14.285714285714285,,41.17647058823529,,,,,,,
5724,2010,Distrito Federal,5,1,2485,35,28,,4.0,2.58,8.7,7.67,12.0,5.0,10.0,9,,,,,3.5,8.0,3.0,0.0,0.0,,14.285714285714285,41.66666666666667,,,,,,,
5725,2010,Distrito Federal,5,1,2485,36,10,,0.0,1.5,10.57,10.0,4.0,,5.0,3,,,,,3.33,3.0,,,,,0.0,,,,,,,,
5726,2010,Distrito Federal,5,1,2485,37,32,,,2.11,9.18,9.33,16.0,10.0,12.0,10,,,,,3.2,8.0,,3.0,,,,62.5,,,,,,,
5727,2010,Distrito Federal,5,1,2485,38,41,3.0,,1.37,10.87,11.06,15.0,7.0,24.0,10,,,,,4.56,9.0,0.0,3.0,,7.317073170731707,,46.666666666666664,,,,,,,
5728,2010,Distrito Federal,5,1,2485,39,44,0.0,7.0,2.06,9.93,9.67,19.0,8.0,37.0,12,,,,,3.73,10.0,,4.0,4.0,0.0,15.909090909090908,42.10526315789473,,,,,,,
5729,2010,Distrito Federal,5,1,2485,40,49,,5.0,2.31,9.15,9.0,19.0,6.0,31.0,12,,,,,4.45,9.0,,3.0,,,10.204081632653061,31.57894736842105,,,,,,,
5730,2010,Distrito Federal,5,1,2485,41,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
5731,2010,Distrito Federal,5,1,2485,42,14,,0.0,1.33,9.5,9.6,4.0,,14.0,3,,,,,4.67,3.0,,0.0,0.0,,0.0,,,,,,,,
5732,2010,Distrito Federal,5,1,2536,0,1826,106.0,124.0,2.21,8.22,8.04,671.0,215.0,1292.0,502,470.0,501.0,469.0,,3.89,272.0,140.0,134.0,96.0,5.805038335158817,6.790799561883899,32.04172876304024,93.62549800796812,99.800796812749,99.7872340425532,,29.78723404255319,28.510638297872344,20.425531914893615
5733,2010,Distrito Federal,5,1,2536,2,150,5.0,11.0,2.2,7.91,7.93,59.0,20.0,102.0,37,,,,,4.05,24.0,16.0,11.0,7.0,3.3333333333333335,7.333333333333333,33.89830508474576,,,,,,,
5734,2010,Distrito Federal,5,1,2536,3,56,4.0,4.0,1.88,8.4,7.91,18.0,5.0,51.0,17,,,,,3.29,7.0,,6.0,4.0,7.142857142857142,7.142857142857142,27.77777777777778,,,,,,,
5735,2010,Distrito Federal,5,1,2536,4,129,4.0,14.0,2.38,8.84,8.43,52.0,19.0,96.0,34,,,,,3.79,19.0,12.0,11.0,14.0,3.10077519379845,10.852713178294573,36.53846153846153,,,,,,,
5736,2010,Distrito Federal,5,1,2536,5,212,13.0,13.0,2.39,8.1,7.84,64.0,16.0,158.0,55,,,,,4.35,38.0,21.0,16.0,14.0,6.132075471698113,6.132075471698113,25.0,,,,,,,
5737,2010,Distrito Federal,5,1,2536,6,75,4.0,4.0,2.29,8.25,8.55,30.0,9.0,73.0,23,,,,,3.26,13.0,6.0,9.0,7.0,5.333333333333334,5.333333333333334,30.0,,,,,,,
5738,2010,Distrito Federal,5,1,2536,7,32,0.0,6.0,2.57,8.18,8.42,9.0,4.0,17.0,8,,,,,4.0,8.0,4.0,6.0,3.0,0.0,18.75,44.44444444444444,,,,,,,
5739,2010,Distrito Federal,5,1,2536,8,52,,4.0,2.06,8.11,6.81,25.0,9.0,37.0,17,,,,,3.25,6.0,9.0,,0.0,,7.6923076923076925,36.0,,,,,,,
5740,2010,Distrito Federal,5,1,2536,9,19,,,2.89,10.0,9.56,12.0,7.0,17.0,5,,,,,3.8,3.0,3.0,,,,,58.333333333333336,,,,,,,
5741,2010,Distrito Federal,5,1,2536,10,242,13.0,8.0,2.22,7.87,7.88,74.0,14.0,138.0,76,,,,,3.72,25.0,17.0,13.0,9.0,5.371900826446281,3.3057851239669422,18.91891891891892,,,,,,,
5742,2010,Distrito Federal,5,1,2536,17,126,8.0,10.0,2.29,8.5,7.53,52.0,19.0,98.0,31,,,,,4.2,17.0,10.0,9.0,8.0,6.349206349206349,7.936507936507936,36.53846153846153,,,,,,,
5743,2010,Distrito Federal,5,1,2536,19,189,14.0,9.0,1.79,8.83,9.12,70.0,26.0,131.0,47,,,,,4.11,26.0,11.0,10.0,7.0,7.4074074074074066,4.761904761904762,37.142857142857146,,,,,,,
5744,2010,Distrito Federal,5,1,2536,20,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
5745,2010,Distrito Federal,5,1,2536,21,19,,0.0,1.43,8.08,8.43,7.0,,13.0,6,,,,,3.8,4.0,,0.0,0.0,,0.0,,,,,,,,
5746,2010,Distrito Federal,5,1,2536,22,32,,,2.25,8.16,7.25,11.0,3.0,21.0,9,,,,,4.0,5.0,,3.0,,,,27.27272727272727,,,,,,,
5747,2010,Distrito Federal,5,1,2536,24,27,,,2.38,8.27,7.75,15.0,4.0,18.0,10,,,,,3.0,4.0,,,0.0,,,26.666666666666668,,,,,,,
5748,2010,Distrito Federal,5,1,2536,25,119,11.0,9.0,2.24,7.92,7.53,47.0,19.0,90.0,29,,,,,4.25,15.0,8.0,9.0,6.0,9.243697478991598,7.563025210084033,40.42553191489361,,,,,,,
5749,2010,Distrito Federal,5,1,2536,26,345,22.0,27.0,2.23,7.92,7.94,126.0,39.0,230.0,97,,,,,3.88,57.0,16.0,26.0,13.0,6.3768115942028984,7.82608695652174,30.952380952380953,,,,,,,
5750,2010,Distrito Federal,5,1,2574,0,3487,234.0,250.0,2.38,7.48,7.24,1327.0,448.0,2445.0,903,876.0,902.0,875.0,12.0,3.98,395.0,176.0,170.0,108.0,6.710639518210495,7.169486664754804,33.76036171816126,97.00996677740864,99.88925802879291,99.88584474885845,1.3289036544850499,20.091324200913242,19.406392694063925,12.32876712328767
5751,2010,Distrito Federal,5,1,2574,1,128,7.0,6.0,2.5,7.17,7.04,50.0,17.0,89.0,34,,,,,3.88,12.0,4.0,3.0,3.0,5.46875,4.6875,34.0,,,,,,,
5752,2010,Distrito Federal,5,1,2574,2,221,13.0,9.0,2.06,7.57,7.23,91.0,26.0,166.0,58,,,,,3.88,19.0,7.0,9.0,5.0,5.88235294117647,4.072398190045249,28.57142857142857,,,,,,,
5753,2010,Distrito Federal,5,1,2574,3,278,20.0,19.0,2.44,7.1,6.79,91.0,32.0,189.0,74,,,,,3.86,38.0,17.0,13.0,8.0,7.194244604316546,6.83453237410072,35.16483516483517,,,,,,,
5754,2010,Distrito Federal,5,1,2574,4,293,18.0,22.0,2.49,7.07,6.91,106.0,41.0,219.0,72,,,,,4.19,33.0,9.0,12.0,8.0,6.143344709897611,7.508532423208192,38.67924528301887,,,,,,,
5755,2010,Distrito Federal,5,1,2574,5,155,11.0,16.0,2.92,7.87,7.93,55.0,20.0,112.0,40,,,,,3.88,19.0,13.0,6.0,,7.096774193548387,10.32258064516129,36.36363636363637,,,,,,,
5756,2010,Distrito Federal,5,1,2574,6,146,13.0,7.0,2.23,7.86,7.54,51.0,15.0,116.0,37,,,,,4.29,20.0,10.0,12.0,8.0,8.904109589041095,4.794520547945205,29.411764705882355,,,,,,,
5757,2010,Distrito Federal,5,1,2574,7,181,13.0,15.0,2.17,7.94,7.82,65.0,21.0,144.0,49,,,,,3.77,22.0,9.0,6.0,5.0,7.18232044198895,8.287292817679557,32.30769230769231,,,,,,,
5758,2010,Distrito Federal,5,1,2574,8,459,25.0,39.0,2.45,7.35,7.17,184.0,58.0,291.0,120,,,,,3.89,57.0,25.0,23.0,15.0,5.446623093681917,8.49673202614379,31.521739130434785,,,,,,,
5759,2010,Distrito Federal,5,1,2574,9,354,20.0,31.0,2.35,7.51,7.39,145.0,56.0,251.0,97,,,,,3.65,28.0,22.0,18.0,8.0,5.649717514124294,8.757062146892656,38.62068965517241,,,,,,,
5760,2010,Distrito Federal,5,1,2574,10,125,6.0,15.0,2.51,7.73,7.31,45.0,20.0,92.0,34,,,,,3.91,16.0,15.0,10.0,7.0,4.8,12.0,44.44444444444444,,,,,,,
5761,2010,Distrito Federal,5,1,2574,12,89,7.0,,2.27,7.62,6.97,31.0,13.0,46.0,15,,,,,5.93,6.0,,,,7.865168539325842,,41.935483870967744,,,,,,,
5762,2010,Distrito Federal,5,1,2574,14,101,10.0,10.0,2.44,8.22,7.68,34.0,9.0,60.0,22,,,,,4.59,11.0,4.0,4.0,4.0,9.900990099009901,9.900990099009901,26.47058823529412,,,,,,,
5763,2010,Distrito Federal,5,1,2574,15,146,13.0,14.0,2.96,7.48,6.77,47.0,7.0,113.0,37,,,,,4.06,19.0,7.0,7.0,7.0,8.904109589041095,9.58904109589041,14.893617021276595,,,,,,,
5764,2010,Distrito Federal,5,1,2574,16,19,0.0,,2.25,6.42,7.29,4.0,,19.0,6,,,,,3.17,3.0,,,,0.0,,,,,,,,,
5765,2010,Distrito Federal,5,1,2574,17,55,6.0,0.0,1.43,7.45,7.28,24.0,13.0,35.0,11,,,,,5.0,6.0,3.0,3.0,3.0,10.909090909090908,0.0,54.166666666666664,,,,,,,
5766,2010,Distrito Federal,5,1,2574,20,203,17.0,9.0,2.36,7.41,7.15,84.0,23.0,151.0,62,,,,,3.56,25.0,14.0,15.0,8.0,8.374384236453201,4.433497536945813,27.380952380952383,,,,,,,
5767,2010,Distrito Federal,5,1,2574,26,25,,3.0,2.22,6.89,7.0,9.0,,19.0,8,,,,,3.13,,0.0,0.0,0.0,,12.0,,,,,,,,
5768,2010,Distrito Federal,5,1,2574,28,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
5769,2010,Distrito Federal,5,1,2574,29,49,,4.0,1.48,9.0,9.55,18.0,10.0,34.0,12,,,,,4.08,8.0,,3.0,,,8.16326530612245,55.55555555555556,,,,,,,
5770,2010,Distrito Federal,5,1,2574,33,125,6.0,13.0,2.27,6.88,6.33,49.0,15.0,55.0,33,,,,,3.81,13.0,4.0,8.0,5.0,4.8,10.4,30.612244897959183,,,,,,,
5771,2010,Distrito Federal,5,1,2574,34,63,5.0,,2.0,7.93,8.23,28.0,10.0,62.0,17,,,,,3.71,7.0,,,0.0,7.936507936507936,,35.714285714285715,,,,,,,
5772,2010,Distrito Federal,5,1,2574,35,171,9.0,9.0,2.65,7.27,7.06,71.0,26.0,100.0,37,,,,,4.62,22.0,6.0,9.0,7.0,5.263157894736842,5.263157894736842,36.61971830985916,,,,,,,
5773,2010,Distrito Federal,5,1,2593,0,5206,289.0,325.0,2.17,8.11,7.94,2087.0,679.0,3421.0,1340,1304.0,1335.0,1299.0,4.0,4.0,690.0,294.0,270.0,185.0,5.5512869765655015,6.242796772954284,32.534738859607096,97.31343283582089,99.6268656716418,99.61656441717791,0.2985074626865672,22.54601226993865,20.705521472392636,14.18711656441718
5774,2010,Distrito Federal,5,1,2593,1,88,5.0,5.0,2.11,8.61,8.11,37.0,15.0,48.0,23,,,,,4.0,12.0,7.0,4.0,4.0,5.681818181818182,5.681818181818182,40.54054054054054,,,,,,,
5775,2010,Distrito Federal,5,1,2593,2,101,8.0,9.0,2.18,8.21,7.84,40.0,15.0,64.0,25,,,,,4.39,13.0,8.0,5.0,5.0,7.920792079207921,8.91089108910891,37.5,,,,,,,
5776,2010,Distrito Federal,5,1,2593,3,94,3.0,7.0,2.08,8.81,8.88,41.0,11.0,64.0,31,,,,,3.36,8.0,11.0,10.0,6.0,3.1914893617021276,7.446808510638298,26.82926829268293,,,,,,,
5777,2010,Distrito Federal,5,1,2593,4,249,14.0,21.0,2.13,7.78,7.49,100.0,39.0,171.0,72,,,,,3.72,36.0,19.0,8.0,4.0,5.622489959839357,8.433734939759036,39.0,,,,,,,
5778,2010,Distrito Federal,5,1,2593,5,38,0.0,6.0,1.88,8.33,8.27,12.0,4.0,30.0,12,,,,,3.45,4.0,,,,0.0,15.789473684210526,33.33333333333333,,,,,,,
5779,2010,Distrito Federal,5,1,2593,6,39,5.0,8.0,3.21,6.96,6.62,16.0,4.0,26.0,10,,,,,3.9,5.0,3.0,,,12.82051282051282,20.51282051282051,25.0,,,,,,,
5780,2010,Distrito Federal,5,1,2593,7,152,8.0,12.0,2.25,7.77,7.23,54.0,14.0,95.0,37,,,,,4.22,19.0,6.0,7.0,4.0,5.263157894736842,7.894736842105263,25.925925925925924,,,,,,,
5781,2010,Distrito Federal,5,1,2593,8,164,6.0,11.0,2.08,8.36,8.63,74.0,28.0,142.0,45,,,,,3.73,25.0,16.0,13.0,11.0,3.6585365853658534,6.707317073170732,37.83783783783784,,,,,,,
5782,2010,Distrito Federal,5,1,2593,10,109,7.0,7.0,1.83,8.38,7.97,49.0,18.0,61.0,27,,,,,4.04,19.0,6.0,6.0,5.0,6.422018348623854,6.422018348623854,36.734693877551024,,,,,,,
5783,2010,Distrito Federal,5,1,2593,11,135,13.0,7.0,2.58,7.8,8.12,49.0,17.0,102.0,32,,,,,4.22,14.0,6.0,5.0,5.0,9.62962962962963,5.185185185185185,34.69387755102041,,,,,,,
5784,2010,Distrito Federal,5,1,2593,12,44,,6.0,1.58,8.64,8.29,17.0,6.0,32.0,13,,,,,3.67,9.0,4.0,4.0,3.0,,13.636363636363635,35.294117647058826,,,,,,,
5785,2010,Distrito Federal,5,1,2593,13,42,,3.0,1.75,9.18,8.88,16.0,6.0,25.0,10,,,,,4.2,9.0,7.0,,,,7.142857142857142,37.5,,,,,,,
5786,2010,Distrito Federal,5,1,2593,14,55,4.0,3.0,2.05,7.41,7.11,23.0,6.0,42.0,13,,,,,4.23,8.0,6.0,4.0,,7.2727272727272725,5.454545454545454,26.08695652173913,,,,,,,
5787,2010,Distrito Federal,5,1,2593,15,164,8.0,17.0,2.02,7.78,7.98,67.0,19.0,81.0,45,,,,,3.64,23.0,11.0,5.0,7.0,4.878048780487805,10.365853658536585,28.35820895522388,,,,,,,
5788,2010,Distrito Federal,5,1,2593,16,179,8.0,17.0,2.56,9.36,9.15,74.0,25.0,94.0,43,,,,,4.16,31.0,17.0,15.0,8.0,4.4692737430167595,9.497206703910614,33.78378378378378,,,,,,,
5789,2010,Distrito Federal,5,1,2593,18,56,3.0,5.0,2.2,7.4,6.79,25.0,8.0,40.0,17,,,,,3.29,7.0,3.0,,0.0,5.357142857142857,8.928571428571429,32.0,,,,,,,
5790,2010,Distrito Federal,5,1,2593,19,287,11.0,18.0,2.17,7.82,7.86,106.0,31.0,192.0,76,,,,,3.84,42.0,21.0,12.0,6.0,3.8327526132404177,6.2717770034843205,29.245283018867923,,,,,,,
5791,2010,Distrito Federal,5,1,2593,20,81,,8.0,2.27,8.48,8.5,32.0,11.0,49.0,17,,,,,4.76,15.0,5.0,,,,9.876543209876543,34.375,,,,,,,
5792,2010,Distrito Federal,5,1,2593,21,329,20.0,17.0,2.31,8.64,8.72,138.0,50.0,241.0,73,,,,,4.72,40.0,16.0,18.0,15.0,6.079027355623101,5.167173252279635,36.231884057971016,,,,,,,
5793,2010,Distrito Federal,5,1,2593,23,78,5.0,,2.15,8.5,8.25,31.0,9.0,60.0,19,,,,,4.33,9.0,3.0,3.0,,6.41025641025641,,29.03225806451613,,,,,,,
5794,2010,Distrito Federal,5,1,2593,24,77,4.0,4.0,2.64,6.9,7.04,30.0,9.0,34.0,18,,,,,4.28,8.0,3.0,,,5.194805194805195,5.194805194805195,30.0,,,,,,,
5795,2010,Distrito Federal,5,1,2593,26,58,7.0,4.0,2.63,7.13,7.11,14.0,5.0,44.0,13,,,,,4.46,6.0,4.0,,,12.068965517241379,6.896551724137931,35.714285714285715,,,,,,,
5796,2010,Distrito Federal,5,1,2593,27,65,4.0,3.0,2.24,8.67,8.5,28.0,7.0,43.0,16,,,,,4.06,9.0,5.0,4.0,3.0,6.153846153846154,4.615384615384616,25.0,,,,,,,
