,Status,m2,State,Rooms,Price,Adress,lon,lat
707,Casa en venta ,180,construidos , 5 recs. ,"647,000"," SALVADOR CARRILLO 7 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.1056927,19.5076219
708,Casa en venta ,358,construidos , 3 recs. ,"8,100,000"," oruro 43 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.128248,19.4909438
709,Casa en venta ,150,construidos , 3 recs. ,"596,000"," 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
710,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
711,Casa en venta ,150,construidos , 3 recs. ,"1,581,317"," VILLA DE ARAGON 00 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0613127,19.461667
712,Casa en venta ,240,construidos , 3 recs. ,"7,700,000"," RAMIRIQUI 1035 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1260624,19.5023991
713,Casa en venta ,205,construidos , 4 recs. ,"3,550,000"," Norte 70A 0 , La Joya , Gustavo A. Madero , Distrito Federal ",-99.1103251,19.4580973
714,Casa en venta ,144,construidos , 4 recs. ,"2,000,000"," SEGUNDA CERRADA 697 8 , Colonia C.T.M. Aragón , Gustavo A. Madero , Distrito Federal ",-99.054297,19.4547613
715,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.068696,19.4737677
716,Casa en venta ,402,construidos , 3 recs. ,"12,500,000"," AVENIDA LINDAVISTA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1262341,19.4928937
717,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
718,Casa en venta ,220,construidos , 4 recs. ,"3,175,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
719,Casa en venta ,200,construidos , 5 recs. ,"3,400,000"," NORTE 24 00 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1248628,19.4736233
720,Casa en venta ,222,construidos , 3 recs. ,"5,550,000"," CATAMARCA , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1258998,19.5034532
721,Casa en venta ,164,construidos , 3 recs. ,"2,596,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
722,Casa en venta ,447,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
723,Casa en venta ,120,construidos , 4 recs. ,"1,292,576"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
724,Casa en venta ,131,construidos , 2 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
725,Casa en venta ,245,construidos , 4 recs. ,"4,975,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
726,Casa en venta ,70,construidos , 2 recs. ,"1,505,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
727,Casa en venta ,370,construidos , 3 recs. ,"1,319,514"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
728,Casa en venta ,280,construidos , 3 recs. ,"1,548,293"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
729,Casa en venta ,190,construidos , 6 recs. ,"4,500,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",-99.1048072,19.4753714
730,Casa en venta ,190,construidos , 4 recs. ,"1,235,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
731,Casa en venta ,168,construidos , 4 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
732,Casa en venta ,260,construidos , 3 recs. ,"1,435,167"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
733,Casa en venta ,272,construidos , 4 recs. ,"4,980,000"," CALLE 604 115 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0657011,19.4510633
734,Casa en venta ,370,construidos , 5 recs. ,"6,245,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
735,Casa en venta ,252,construidos , 4 recs. ,"1,058,000"," BONAO 120 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297208,19.5017617
736,Casa en venta ,180,construidos , 3 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
737,Casa en venta ,200,construidos , 4 recs. ,"2,600,000"," 625 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0648325,19.4533198
738,Casa en venta ,184,construidos , 4 recs. ,"3,100,000"," Cerrada Atoyac , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1190011,19.5023548
739,Casa en venta ,529,construidos , 4 recs. ,"12,500,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
740,Casa en venta ,250,construidos , 3 recs. ,"9,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
741,Casa en venta ,148,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
742,Casa en venta ,180,construidos , 4 recs. ,"3,980,000"," Avenida del Tepeyac , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1240759,19.474166
743,Casa en venta ,342,construidos , 4 recs. ,"8,200,000"," Paranagua , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
744,Casa en venta ,260,construidos , 5 recs. ,"9,200,000"," Guanabara 47 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1464891,19.5094197
745,Casa en venta ,80,construidos , 2 recs. ,"2,000,000"," Av. 593 80 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0729104,19.4530752
746,Casa en venta ,259,construidos , 3 recs. ,"5,500,000"," Col. Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
747,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
748,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0929339,19.462765
749,Casa en venta ,41,construidos , 1 rec. ,"1,180,000"," Av Ferrocarril Hidalgo , Santiago Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0965312,19.4946796
750,Casa en venta ,175,construidos , 4 recs. ,"5,900,000"," Bonao 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1298228,19.5011203
751,Casa en venta ,500,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1253849,19.498681
752,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
753,Casa en venta ,400,construidos , 4 recs. ,"991,298"," SOLOLÁ 564 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1417121,19.4881653
754,Casa en venta ,160,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0896753,19.4890573
755,Casa en venta ,180,construidos , 5 recs. ,"647,000"," SALVADOR CARRILLO 7 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.1056927,19.5076219
756,Casa en venta ,358,construidos , 3 recs. ,"8,100,000"," oruro 43 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.128248,19.4909438
757,Casa en venta ,150,construidos , 3 recs. ,"596,000"," 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
758,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
759,Casa en venta ,150,construidos , 3 recs. ,"1,581,317"," VILLA DE ARAGON 00 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0613127,19.461667
760,Casa en venta ,240,construidos , 3 recs. ,"7,700,000"," RAMIRIQUI 1035 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1260624,19.5023991
761,Casa en venta ,205,construidos , 4 recs. ,"3,550,000"," Norte 70A 0 , La Joya , Gustavo A. Madero , Distrito Federal ",-99.1103251,19.4580973
762,Casa en venta ,144,construidos , 4 recs. ,"2,000,000"," SEGUNDA CERRADA 697 8 , Colonia C.T.M. Aragón , Gustavo A. Madero , Distrito Federal ",-99.054297,19.4547613
763,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.068696,19.4737677
764,Casa en venta ,402,construidos , 3 recs. ,"12,500,000"," AVENIDA LINDAVISTA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1262341,19.4928937
765,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
766,Casa en venta ,220,construidos , 4 recs. ,"3,175,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
767,Casa en venta ,200,construidos , 4 recs. ,"991,298"," Sololá 00 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1413047,19.4895271
768,Casa en venta ,288,construidos , 4 recs. ,"6,500,000"," Cienfuegos 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1219399,19.500861
769,Casa en venta ,1,construidos , 2 recs. ,"2,905,000"," CALLE 653 10 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0604093,19.4499951
770,Casa en venta ,212,construidos , 4 recs. ,"4,200,000"," Luis Pedro Ogazón 0000 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1275305,19.4634953
771,Casa en venta ,130,construidos , 3 recs. ,"596,000"," CALLE 3313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0909786,19.487856
772,Casa en venta ,100,construidos , 4 recs. ,"1,190,000"," CALLE 321 747 , Nueva Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0828606,19.5019235
773,Casa en venta ,170,construidos , 4 recs. ,"5,800,000"," Santurce 1 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1237632,19.5009535
774,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," Francisco Tamagno 187 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1330792,19.4653435
775,Casa en venta ,187,construidos , 4 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
776,Casa en venta ,113,construidos , 3 recs. ,"1,474,277"," CALLE 641 0 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.06386,19.4540369
777,Casa en venta ,180,construidos , 3 recs. ,"680,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
778,Casa en venta ,200,construidos , 4 recs. ,"1,130,000"," SPTERO PRIETO 0 , Guadalupe Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1324714,19.4739758
779,Casa en venta ,150,construidos , 3 recs. ,"596,000"," Calle 313 000 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
780,Casa en venta ,180,construidos , 4 recs. ,"1,055,600"," VOLCAN JORULLO 0 , La Pradera 1a Sección , Gustavo A. Madero , Distrito Federal ",-99.0667845,19.476546
781,Casa en venta ,230,construidos , 5 recs. ,"6,500,000"," Residencial La Escalera , Gustavo A. Madero , Distrito Federal ",-99.1369677,19.508743
782,Casa en venta ,225,construidos , 4 recs. ,"1,049,830"," CALI 786 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1242865,19.4899591
783,Casa en venta ,140,construidos , 4 recs. ,"564,000"," Camino a la Enseñanza 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
784,Casa en venta ,281,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
785,Casa en venta ,383,construidos , 8 recs. ,"2,950,000"," Av. Rio de los Remedios 372 , Progreso Nacional , Gustavo A. Madero , Distrito Federal ",-99.1515718,19.5171547
786,Casa en venta ,210,construidos , 3 recs. ,"685,000"," CAIRO 00 , Fernando Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.09698,19.45244
787,Casa en venta ,124,construidos , 5 recs. ,"1,451,000"," NORTE 50 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
788,Casa en venta ,250,construidos , 4 recs. ,"3,200,000"," :) , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1421561,19.4882202
789,Casa en venta ,80,construidos , 3 recs. ,"1,157,757"," CALLE 637 70 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0644779,19.4547375
790,Casa en venta ,423,construidos , 6 recs. ,"996,742"," FUNDIDORA DE MONTERREY 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1288723,19.4734094
791,Casa en venta ,115,construidos , 3 recs. ,"595,000"," Norte 3 0000 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1428861,19.4739092
792,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.068696,19.4737677
793,Casa en venta ,290,construidos , 4 recs. ,"718,794"," FARO DE ALEJANDRIA 0 , Siete Maravillas , Gustavo A. Madero , Distrito Federal ",-99.1446774,19.5147406
794,Casa en venta ,150,construidos , 3 recs. ,"596,000"," CALLE 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
795,Casa en venta ,129,construidos , 3 recs. ,"685,000"," CAIRO 303 , Fernando Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0969096,19.4520358
796,Casa en venta ,400,construidos , 5 recs. ,"2,650,000"," Poniente 108 00 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1413689,19.4748978
797,Casa en venta ,204,construidos , 4 recs. ,"2,700,000"," DE LA Playa , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1550321,19.5268057
798,Casa en venta ,280,construidos , 3 recs. ,"1,350,000"," BONAO 00 , Colonia Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297271,19.5013277
799,Casa en venta ,600,construidos , 3 recs. ,"395,600,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
800,Casa en venta ,220,construidos , 3 recs. ,"1,518,988"," AV. TALISMAN 0 , Tres Estrellas , Gustavo A. Madero , Distrito Federal ",-99.1127186,19.4759788
801,Casa en venta ,195,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0896753,19.4890573
802,Casa en venta ,350,construidos , 5 recs. ,"8,100,000"," PARANAGUA 00 , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
803,Casa en venta ,150,construidos , 3 recs. ,"596,000"," Calle 313 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
804,Casa en venta ,120,construidos , 3 recs. ,"1,603,774"," avenida del Chiquihuite 0 , Ticoman , Gustavo A. Madero , Distrito Federal ",-99.1316706,19.5207963
805,Casa en venta ,250,construidos , 5 recs. ,"969,488"," DRAGMAS 00 , Fernando Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0956541,19.4532931
806,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," Francisco Tamagno 200 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1330354,19.4659377
807,Casa en venta ,350,construidos ,,"4,000,000"," San Juan de Aragón II Sección , Gustavo A. Madero , Distrito Federal ",-99.0861392,19.4519977
808,Casa en venta ,115,construidos , 3 recs. ,"595,000"," NORTE 3A 00 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1420087,19.4794298
809,Casa en venta ,320,construidos , 3 recs. ,"2,405,000"," SOLOLA 0 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1413047,19.4895271
810,Casa en venta ,250,construidos ,,"785,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
811,Casa en venta ,124,construidos , 5 recs. ,"1,245,772"," Norte 50 00 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
812,Casa en venta ,150,construidos , 3 recs. ,"596,000"," Calle 13 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0909786,19.487856
813,Casa en venta ,174,construidos , 3 recs. ,"2,710,000"," Aragón 0 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0613127,19.461667
814,Casa en venta ,170,construidos , 3 recs. ,"920,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
815,Casa en venta ,255,construidos , 5 recs. ,"2,800,000"," Norte 56 , Tablas De San Agustín , Gustavo A. Madero , Distrito Federal ",-99.1152066,19.4648002
816,Casa en venta ,255,construidos , 3 recs. ,"4,900,000"," lindavista 1 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1317148,19.4983226
817,Casa en venta ,380,construidos , 4 recs. ,"914,986"," CALLE QUINCE 00 , Planetario Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1463483,19.4813512
818,Casa en venta ,300,construidos , 4 recs. ,"1,055,602"," Volcán Jorullo 00 , La Pradera 1a Sección , Gustavo A. Madero , Distrito Federal ",-99.0673778,19.4747342
819,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," FRANCISCO TAMAGNO 200 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1330354,19.4659377
820,Casa en venta ,246,construidos , 5 recs. ,"2,800,000"," Totli , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.1129462,19.4941546
821,Casa en venta ,150,construidos , 3 recs. ,"1,903,273"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
822,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," Francisco tamagno 200 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1330354,19.4659377
823,Casa en venta ,100,construidos , 3 recs. ,"2,280,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
824,Casa en venta ,533,construidos , 7 recs. ,"10,000,000"," Guadalupe Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1193297,19.4680088
825,Casa en venta ,100,construidos , 3 recs. ,"4,970,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
826,Casa en venta ,600,construidos , 3 recs. ,"3,800,000"," Volcan Jorullo , Gustavo A. Madero , Distrito Federal ",-99.0673778,19.4747342
827,Casa en venta ,500,construidos , 3 recs. ,"1,681,193"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
828,Casa en venta ,156,construidos , 3 recs. ,"1,603,773"," Chiquihuite 00 , Barrio Candelaria Ticomán , Gustavo A. Madero , Distrito Federal ",-99.1352555,19.5205027
829,Casa en venta ,100,construidos , 3 recs. ,"2,020,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
830,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0960678,19.4781316
831,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
832,Casa en venta ,90,construidos , 3 recs. ,"2,550,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
833,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
834,Casa en venta ,120,construidos , 3 recs. ,"1,799,784"," Estado de México 00 , Providencia , Gustavo A. Madero , Distrito Federal ",-99.0725518,19.4848245
835,Casa en venta ,171,construidos , 1 rec. ,"3,087,800"," Cdmx , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
836,Casa en venta ,350,construidos , 4 recs. ,"678,885"," estela 0 , Guadalupe Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1193297,19.4680088
837,Casa en venta ,250,construidos , 4 recs. ,"4,044,000"," AVENIDA 513 135 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0930646,19.4603822
838,Casa en venta ,345,construidos , 4 recs. ,"1,384,082"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
839,Casa en venta ,400,construidos , 4 recs. ,"1,049,830"," CALI 786 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1242865,19.4899591
840,Casa en venta ,124,construidos , 5 recs. ,"735,647"," NORTE 50 0 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
841,Casa en venta ,184,construidos ,,"1,643,800"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
842,Casa en venta ,185,construidos , 4 recs. ,"1,941,216"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
843,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
844,Casa en venta ,115,construidos , 3 recs. ,"1,245,772"," Norte 50 00 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
845,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," Francisco Tamagno 150 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1337302,19.463427
846,Casa en venta ,200,construidos , 3 recs. ,"2,300,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
847,Casa en venta ,185,construidos , 4 recs. ,"1,941,216"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
848,Casa en venta ,128,construidos , 5 recs. ,"970,000"," DRAGMAS 87 , Fernando Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0958593,19.4532811
849,Casa en venta ,210,construidos , 4 recs. ,"991,298"," SOSOLA 0 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1421561,19.4882202
850,Casa en venta ,554,construidos ,,"6,750,000"," CALLE 1810 , Santa María Ticoman , Gustavo A. Madero , Distrito Federal ",-99.119755,19.4168217
851,Casa en venta ,255,construidos , 5 recs. ,"2,550,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
852,Casa en venta ,100,construidos , 3 recs. ,"1,145,000"," CALLE 641 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.06386,19.4540369
853,Casa en venta ,180,construidos , 3 recs. ,"1,100,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
854,Casa en venta ,447,construidos , 4 recs. ,"4,600,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
855,Casa en venta ,300,construidos , 4 recs. ,"1,435,167"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
856,Casa en venta ,150,construidos , 3 recs. ,"1,839,500"," CALLE 1505 50 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0703589,19.4677367
857,Casa en venta ,124,construidos , 3 recs. ,"1,617,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
858,Casa en venta ,180,construidos , 3 recs. ,"860,000"," Del Golfo 23 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1527041,19.5243211
859,Casa en venta ,350,construidos , 5 recs. ,"4,799,999"," 625 190 , San Juan De Aragón 4a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0665037,19.456091
860,Casa en venta ,290,construidos , 4 recs. ,"718,794"," FARO DE ALEJANDRIA 0 , Siete Maravillas , Gustavo A. Madero , Distrito Federal ",-99.1446774,19.5147406
861,Casa en venta ,180,construidos , 3 recs. ,"1,150,000"," TURQUESA 0 , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1151335,19.4744617
862,Casa en venta ,171,construidos , 3 recs. ,"1,885,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
863,Casa en venta ,260,construidos , 3 recs. ,"6,532,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
864,Casa en venta ,250,construidos , 4 recs. ,"1,351,000"," HUASTECA 00 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1250777,19.4725932
865,Casa en venta ,200,construidos , 3 recs. ,"1,350,000"," BONAO 104 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1301322,19.5011381
866,Casa en venta ,124,construidos , 5 recs. ,"735,647"," NORTE 0 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1177469,19.4639663
867,Casa en venta ,180,construidos , 4 recs. ,"1,951,333"," Puerto Campeche 124 , Casas Alemán Amp , Gustavo A. Madero , Distrito Federal ",-99.0796259,19.4783305
868,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
869,Casa en venta ,185,construidos ,,"5,700,000"," San Bartolo Atepehuacan , Gustavo A. Madero , Distrito Federal ",-99.1435398,19.4925705
870,Casa en venta ,170,construidos , 3 recs. ,"1,373,333"," Brasilia 9 , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.122077,19.5097382
871,Casa en venta ,559,construidos , 5 recs. ,"417,884"," 10 de mayo 00 , Loma La Palma , Gustavo A. Madero , Distrito Federal ",-99.1443363,19.5506007
872,Casa en venta ,230,construidos , 3 recs. ,"2,100,000"," Norte 19 0 , Nueva Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1479993,19.4841219
873,Casa en venta ,132,construidos , 4 recs. ,"4,999,000"," Talara 98 , Tepeyac Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1219567,19.484599
874,Casa en venta ,130,construidos , 3 recs. ,"1,398,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
875,Casa en venta ,180,construidos , 4 recs. ,"3,705,000"," POLAR 0 , Tepeyac Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1254627,19.4803043
876,Casa en venta ,173,construidos , 4 recs. ,"595,000"," NORTE 3A 4720 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1430858,19.4759946
877,Casa en venta ,180,construidos , 4 recs. ,"2,950,000"," 54B 5414 , Bondojito , Gustavo A. Madero , Distrito Federal ",-99.1148492,19.4663923
878,Casa en venta ,240,construidos , 3 recs. ,"564,000"," Camino a la Enseñanza 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
879,Casa en venta ,280,construidos , 4 recs. ,"2,083,000"," FARALLONES 0 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1513343,19.5251832
880,Casa en venta ,120,construidos , 3 recs. ,"2,175,809"," 623 00 , San Juan De Aragón 4a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0662018,19.4535962
881,Casa en venta ,60,construidos , 3 recs. ,"2,845,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
882,Casa en venta ,100,construidos , 3 recs. ,"400,292"," GRAN CANAL 6750 , Casas Alemán Amp , Gustavo A. Madero , Distrito Federal ",-99.0897275,19.4784842
883,Casa en venta ,171,construidos , 3 recs. ,"1,850,000"," 637 69 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0635804,19.4516729
