attributes,price,status,adress,link
 447 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Managua 725 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-765944644-remate-casa-4-recamaras-en-lindavista-sur-_JM#position=41&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 570 m² construidos | 4 recs. ,"6,300,000",Casa en venta , Del Pielago - Residencial Acueducto de Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-841097388-venta-de-hermosa-casa-en-gustavo-a-madero-_JM#position=42&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 220 m² construidos | 3 recs. ,"860,000",Casa en venta , DEL GOLFO 00 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-825962371-casa-en-venta-por-remate-en-acueducto-de-guadalupe-as-_JM#position=43&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 215 m² construidos | 4 recs. ,"3,700,000",Casa en venta , Jorge Negrete - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-833490048-gam-casa-sola-en-venta-oportunidad-_JM#position=44&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 357 m² construidos | 3 recs. ,"3,900,000",Casa en venta , Chiconautla Mz. 17 -1 Lt. 5 - Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-793813270-casa-en-venta-en-santa-isabel-tola-gustavo-a-madero-cdmx-_JM#position=45&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 245 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Ambato - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-864462298-oportunidad-de-casa-en-colonia-lindavista-sur-gustavo-a-madero-460000000-_JM#position=46&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 201 m² construidos | 3 recs. ,"4,500,000",Casa en venta , Guadalupe Victoria - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843420026-town-house-la-raza-eje-central-norte-4-niveles-_JM#position=47&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 230 m² construidos | 5 recs. ,"6,500,000",Casa en venta , Arroyo de Ahuehuetes null - Residencial La Escalera - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-868095312-casa-en-venta-en-residencial-la-escalera-_JM#position=48&type=item&tracking_id=766cb189-fd77-4d21-894b-9561b5cf65a9
 540 m² cubiertos ,"5,500,000",Casa en venta , San Juan de Aragón III Sección - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-841975099-local-en-venta-atencion-inversionistas-_JM#position=1&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 168 m² construidos | 4 recs. ,"5,500,001",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-847820306-casa-en-venta-en-acueducto-de-guadalupe-gustavo-a-madero-rh-_JM#position=2&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 265 m² construidos | 4 habs. ,"3,031,061",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-813588798-casa-en-remate-en-calle-boyaca-col-valle-del-tepeyac-_JM#position=3&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 288 m² construidos | 4 recs. ,"6,500,000",Casa en venta , Cienfuegos - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846158292-cienfuegos-lindavista-sur-_JM#position=4&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 150 m² construidos | 5 recs. ,"3,999,999",Casa en venta , NORTE 70 5847 - Bondojito - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843471595-a-10-minutos-del-aeropuerto-av-eduardo-molina-metro-bondojito-_JM#position=5&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 200 m² construidos | 3 recs. ,"10,950,000",Casa en venta , Uruyen 55 - Torres Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-861832840-se-vende-hermosa-casa-dentro-de-cluster-privado-_JM#position=6&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 130 m² construidos | 3 recs. ,"569,030",Casa en venta , CALLE 313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-870365713-hermosa-casa-muy-cercana-a-parque-tepeyac-unica-oportunidad-_JM#position=7&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 60 m² construidos | 2 recs. ,"1,150,100",Casa en venta , Insurgentes Norte 1260 - Capultitlán - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-806576231-dpto-insurgentes-norte-1260-gustavo-a-madero-remate-jr-w-_JM#position=8&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 204 m² construidos | 3 recs. ,"2,839,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-855126984-casa-en-remate-en-gustavo-a-madero-colonia-acueducto-de-guadalupe-_JM#position=9&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 246 m² construidos | 3 recs. ,"8,850,000",Casa en venta , Chiclayo 1 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-762622151-excelente-casa-en-lindavista-chiclayo-_JM#position=10&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 168 m² construidos | 4 habs. ,"5,500,003",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846873936-casa-en-venta-en-gustavo-madero-acueducto-de-guadalupe-202444mm-_JM#position=11&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 300 m² construidos | 4 recs. ,"3,928,000",Casa en venta , Del Bosque - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-849327537-casa-en-venta-en-col-del-bosque-alcaldia-gustado-a-madero-ciudad-de-mexico-_JM#position=12&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 181 m² construidos | 3 recs. ,"4,290,000",Casa en venta , Huancayo 0 - Colonia Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-874262147-excelente-ubicacion-cerca-plaza-lindavista-para-remodelar-_JM#position=13&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 220 m² construidos | 3 recs. ,"798,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830133951-casa-en-gustavo-a-madero-en-col-tepeyac-insurgentes-en-constancia-_JM#position=14&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco Tamagno 187 - Vallejo - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-815132907-casa-en-venta-francisco-tamagno-vallejo-_JM#position=15&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 168 m² construidos | 4 recs. ,"5,500,000",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-847811911-casa-en-venta-en-gustavo-madero-en-acueducto-de-guadalupe-202444ig-_JM#position=16&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 165 m² construidos | 3 recs. ,"2,742,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852195610-casa-en-san-juan-de-aragon-vi-seccion-mx20-jp6740-_JM#position=17&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 194 m² construidos | 4 recs. ,"1,350,000",Casa en venta , HUASTECA 0 - Industrial - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-833441121-ojo-hermosa-casa-en-remate-a-5-calles-de-plaza-tepeyac-lr-_JM#position=18&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 270 m² construidos | 3 recs. ,"1,850,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846254411-casa-en-venta-en-la-col-ampliacion-la-providencia-gustavo-a-madero-_JM#position=19&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 160 m² construidos | 3 recs. ,"1,098,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830139943-casa-en-gustavo-a-madero-col-inudstrial-gral-popo-_JM#position=20&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 300 m² construidos | 4 recs. ,"1,398,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-857991009-bonita-casa-en-remate-vallejo-gvo-a-madero-barata-_JM#position=21&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 250 m² cubiertos | 3 habs. ,"3,380,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-837413181-casa-en-venta-en-la-col-san-juan-de-aragon-1a-seccion-g-a-m-_JM#position=22&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 180 m² cubiertos | 3 recs. ,"1,188,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830154397-casa-en-gustavo-a-madero-en-col-estrella-en-granate-_JM#position=23&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 137 m² cubiertos | 2 recs. ,"3,700,000",Casa en venta , JADE 15 - Estrella - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-853275010-venta-de-casa-en-obra-gris-_JM#position=24&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 184 m² construidos | 3 recs. ,"1,643,800",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-863854079-casa-en-santa-isabel-tola-mx21-jt4267-_JM#position=25&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 233 m² construidos ,"5,700,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-844628183-venta-de-casa-en-zona-comercial-lindavista-_JM#position=26&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 270 m² construidos | 3 recs. ,"3,308,816",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852199246-casa-en-tepeyac-insurgentes-mx20-jl9478-_JM#position=27&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 300 m² construidos | 4 recs. ,"12,380,000",Casa en venta , pernambuco 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-809586847-casa-en-venta-en-pernambuco-lindavista-_JM#position=28&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 190 m² construidos | 3 recs. ,"900,000",Casa en venta , León Cavallo 78 - Vallejo - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-771409331-gran-oportunidad-bonita-casa-en-remate-en-vallejo--_JM#position=29&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 560 m² construidos | 1 rec. ,"8,900,000",Casa en venta , Privada de Francisco moreno - Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-792914507-casa-comercial-atras-de-la-basilica-excelente-ubicacion-gustavo-a-madero-_JM#position=30&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 370 m² cubiertos | 4 recs. ,"3,429,282,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852198778-venta-de-remate-inmobiliario-casa-en-san-pedro-zacatenco-mx20-jq0883-_JM#position=31&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 194 m² construidos | 3 recs. ,"1,100,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830146197-casa-en-gustavo-a-madero-en-col-tres-estrellas-en-asperon-_JM#position=32&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 599 m² cubiertos | 4 recs. ,"4,180,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846731542-casa-en-venta-en-la-col-pradera-1a-seccion-g-a-m-_JM#position=33&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 235 m² construidos | 3 recs. ,"1,295,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830213419-casa-en-gustavo-a-madero-col-estrellas-calle-granito-_JM#position=34&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 301 m² construidos | 3 recs. ,"5,980,000",Casa en venta , Turmalina - Estrella - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852149152-rcv-2020-casa-en-venta-colonia-estrella-en-gustavo-a-madero-_JM#position=35&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 120 m² construidos | 4 recs. ,"1,285,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830212804-casa-en-gustavo-a-madero-en-col-valle-del-tepeyac-en-pisagua-_JM#position=36&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 120 m² construidos | 3 recs. ,"2,045,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-854755702-venta-de-casa-en-la-col-san-juan-de-aragon-iii-seccion-g-a-m-_JM#position=37&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852186514-casa-en-ampliacion-providencia-mx20-jm0886-_JM#position=38&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 160 m² construidos | 3 recs. ,"1,621,193",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830235137-casa-en-gustavo-a-madero-col-industrial-carolina-_JM#position=39&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 234 m² construidos | 3 recs. ,"1,604,082",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852184093-casa-en-felipe-berriozabal-mx20-jg4340-_JM#position=40&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 160 m² cubiertos | 3 habs. ,"5,543,125",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-819421728-preciosa-casa-en-col-lindavista-_JM#position=41&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 165 m² construidos | 4 habs. ,"1,248,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830208751-casa-en-gustavo-a-madero-en-col-industrial-en-av-tepeyac-_JM#position=42&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 115 m² construidos | 3 habs. ,"6,500,000",Casa en venta , Coquimbo 0 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-855608919-venta-de-casa-en-lindavista-_JM#position=43&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 447 m² construidos | 3 habs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-855127362-casa-en-remate-en-gustavo-a-madero-colonia-vallejo-_JM#position=44&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 416 m² construidos | 4 recs. ,"13,000,000",Casa en venta , Oruro 20 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-805143887-casa-en-venta-oruro-lindavista-sur-gustavo-a-madero-_JM#position=45&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 227 m² construidos | 3 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830240336-casa-en-gustavo-a-madero-en-col-tepeyac-insurgentes-en-habana-_JM#position=46&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 340 m² construidos | 4 recs. ,"4,200,000",Casa en venta , Ingeniero Braulio Martínez 2 - Guadalupe Insurgentes - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-740366772-casa-en-venta-col-guadalupe-insurgentes-_JM#position=47&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 200 m² construidos | 5 recs. ,"3,400,000",Casa en venta , NORTE 24 00 - Industrial - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-827834344-cas-en-remate-bancario-en-la-industrial-as-_JM#position=48&type=item&tracking_id=9a80cb5c-e8ad-466f-972e-175b5a10afee
 222 m² construidos | 3 recs. ,"5,550,000",Casa en venta , CATAMARCA - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-863588680-casa-en-condominio-en-residencial-zacatenco-lindavista-_JM#position=1&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 164 m² construidos | 3 recs. ,"2,596,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852192502-casa-en-ampliacion-casas-aleman-mx20-jp9329-_JM#position=2&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 447 m² construidos | 4 recs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852192491-casa-en-lindavista-sur-mx20-jp8874-_JM#position=3&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 120 m² construidos | 4 recs. ,"1,292,576",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830209832-casa-en-gustavo-a-madero-en-col-estrella-en-amatista-_JM#position=4&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 131 m² construidos | 2 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830236973-casa-en-gustavo-amadero-en-col-del-valle-tepeyac-en-moctezuma-_JM#position=5&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 245 m² construidos | 4 recs. ,"4,975,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852521243-casa-en-venta-en-la-col-lindavista-norte-gustavo-a-madero-_JM#position=6&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 70 m² construidos | 2 recs. ,"1,505,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830230023-casa-en-gustavo-a-madero-col-industrial-en-calle-victoria-_JM#position=7&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 370 m² construidos | 3 recs. ,"1,319,514",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830219179-casa-en-gustavo-a-mader-en-col-churubusco-tepeyac-en-pisco-_JM#position=8&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 280 m² construidos | 3 recs. ,"1,548,293",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852190413-casa-en-siete-maravillas-mx20-jp7880-_JM#position=9&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 190 m² construidos | 6 recs. ,"4,500,000",Casa en venta , Ampliación San Juan de Aragón - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-792193416-venta-de-casa-en-san-juan-aragon-_JM#position=10&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 190 m² construidos | 4 recs. ,"1,235,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830211361-casa-en-gustavo-a-madero-col-churubusco-tepeyac-calle-natal-_JM#position=11&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 168 m² construidos | 4 recs. ,"1,842,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830236242-casa-en-gustavo-a-mader-en-col-churubusco-tepeyac-en-casma-_JM#position=12&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
 260 m² construidos | 3 recs. ,"1,435,167",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830221528-casa-en-gustavo-a-madero-en-churubusco-tepeyac-en-recife-_JM#position=13&type=item&tracking_id=614c51db-cfd5-4d06-b159-c664f2da8294
